,DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
1079,46:13.5,3.103,65.855,10.0,6.0,Me,286.0,,,1.06,NEI,1999082940.0
1080,01:24.3,-20.934,-67.275,218.0,6.4,Me,481.0,,,0.98,NEI,1999091540.0
1081,25:13.2,-1.635,134.197,17.4,6.0,Mw,178.0,,,1.25,NEI,2012042120.0
1082,31:42.3,-38.699,175.803,158.7,6.2,Me,266.0,,,1.08,NEI,1999102540.0
1083,05:43.5,1.276,100.322,211.0,6.1,Mw,508.0,,,0.85,NEI,1999111120.0
1084,57:19.5,40.758,31.160999999999998,10.0,7.2,Mw,484.0,,,1.11,NEI,1999111220.0
1085,42:43.2,-1.339,88.976,10.0,7.0,Mw,457.0,,,0.99,NEI,1999111520.0
1086,01:53.2,-18.901,-69.171,128.1,6.6,Mw,442.0,,,0.93,NEI,1999113020.0
1087,23:06.0,17.647000000000002,-82.35600000000001,10.0,6.3,Mw,369.0,,,1.18,NEI,1999120140.0
1088,03:36.5,15.765999999999998,119.74,33.0,7.3,Me,516.0,,,1.0,NEI,1999121140.0
1089,54:40.5,-18.823,174.37,33.0,6.5,Mw,208.0,,,1.03,NEI,2000010940.0
1090,39:24.3,26.076,124.49600000000001,193.9,6.0,Me,489.0,,,0.9,NEI,2000012840.0
1091,43:58.6,-19.528,173.81799999999998,33.0,7.1,Mw,393.0,,,1.2,NEI,2000022540.0
1092,24:39.2,9.406,-78.532,65.0,6.1,Me,343.0,,,1.08,NEI,2000022640.0
1093,44:58.0,-18.158,169.014,33.0,6.0,Mw,153.0,,,1.19,NEI,2000022940.0
1094,57:03.2,-62.902,145.637,10.0,6.1,Mw,337.0,,,1.06,NEI,2000030540.0
1095,00:22.5,22.338,143.73,126.5,7.6,Me,538.0,,,1.22,NEI,2000032840.0
1096,20:02.0,4.082,125.61,150.0,6.2,Mw,254.0,,,1.04,NEI,2000040340.0
1097,28:25.2,-4.457,150.004,502.0,6.1,Me,416.0,,,0.74,NEI,2000050840.0
1098,08:34.4,-4.296,123.164,33.0,6.3,Me,244.0,,,1.12,NEI,2000051440.0
1099,30:04.9,11.359000000000002,139.245,33.0,6.0,Me,180.0,,,1.38,NEI,2000052640.0
1100,13:49.4,44.513000000000005,-130.08100000000002,10.0,6.2,Mw,304.0,,,1.12,NEI,2000060240.0
1101,52:16.0,28.723000000000003,65.383,33.0,6.0,Mb,331.0,,,1.23,NEI,2000060440.0
1102,41:49.8,40.693000000000005,32.992,10.0,6.0,Mw,418.0,,,1.04,NEI,2000060640.0
1103,57:02.2,29.424,131.421,33.0,6.4,Me,389.0,,,0.97,NEI,2000060640.0
1104,15:25.8,-25.516,178.046,604.6,6.4,Me,386.0,,,0.95,NEI,2000061440.0
1105,01:14.5,-17.902,176.21200000000002,33.0,6.0,Mw,113.0,,,1.04,NEI,2000061440.0
1106,10:46.2,29.368000000000002,132.082,10.0,6.1,Me,382.0,,,0.8,NEI,2000061540.0
1107,55:35.4,-33.876999999999995,-70.08800000000001,120.2,6.4,Mw,364.0,,,0.96,NEI,2000061640.0
1108,51:46.9,63.98,-20.758000000000003,10.0,6.5,Mw,351.0,,,0.9,NEI,2000062140.0
1109,44:13.3,-13.802,97.45299999999999,10.0,7.9,Mw,405.0,,,1.16,NEI,2000061840.0
1110,57:45.6,-7.747000000000001,150.917,10.0,7.3,Me,367.0,,,0.94,NEI,2000071640.0
1111,53:35.8,9.416,-85.329,33.0,6.4,Mw,467.0,,,1.13,NEI,2000072140.0
1112,46:49.8,-16.885,174.50400000000002,10.0,6.0,Mw,175.0,,,1.04,NEI,2006032440.0
1113,11:16.1,-9.377,153.85399999999998,10.0,6.0,Mw,198.0,,,0.87,NEI,2000081440.0
1114,16:25.4,-53.02,-45.966,10.0,6.1,Me,106.0,,,1.05,NEI,2000082140.0
1115,38:06.4,-3.986,127.325,10.0,6.1,Mw,168.0,,,1.08,NEI,2000082840.0
1116,56:51.8,1.4380000000000002,96.59100000000001,33.0,6.0,Me,194.0,,,1.02,NEI,2000090140.0
1117,06:15.6,-1.112,129.332,33.0,6.1,Me,304.0,,,0.89,NEI,2000091040.0
1118,27:58.6,35.389,99.34299999999999,10.0,6.1,Mw,432.0,,,0.99,NEI,2000091240.0
1119,27:24.6,-5.435,101.823,33.0,6.0,Me,232.0,,,1.09,NEI,2000091240.0
1120,59:57.7,-15.742,179.801,33.0,6.2,Mw,263.0,,,0.93,NEI,2000091440.0
1121,25:31.3,-7.977,30.709,34.0,6.5,Me,415.0,,,1.13,NEI,2000100240.0
1122,37:44.1,11.124,-62.559,110.3,6.2,Me,454.0,,,0.9,NEI,2000100440.0
1123,39:11.7,31.732,-40.958,10.0,6.1,Mw,351.0,,,0.96,NEI,2000100540.0
1124,30:19.1,35.455999999999996,133.134,10.0,6.7,Mw,390.0,,,1.02,NEI,2000100640.0
1125,35:59.1,-47.347,-12.402999999999999,10.0,6.0,Mw,63.0,,,1.24,NEI,2000102140.0
1126,00:17.5,-34.678000000000004,-109.458,10.0,6.1,Mw,225.0,,,0.91,NEI,2000102540.0
1127,01:30.8,-9.708,119.075,33.0,6.0,Mw,148.0,,,1.08,NEI,2000103040.0
1128,09:11.4,40.245,49.946000000000005,50.4,6.8,Me,446.0,,,1.03,NEI,2000112540.0
1129,11:06.4,39.566,54.799,30.0,7.0,Mw,495.0,,,0.9,NEI,2000120640.0
1130,11:28.4,38.573,31.271,5.0,6.5,Mw,482.0,,,0.0,ISK,2002020340.0
1131,11:47.4,11.765,144.76,33.0,6.2,Mw,294.0,,,1.01,NEI,2000121940.0
1132,23:54.1,-39.008,-74.66199999999999,11.0,6.5,Me,253.0,,,1.05,NEI,2000122040.0
1133,49:43.3,-9.231,154.35299999999998,33.0,6.6,Mw,105.0,,,1.27,NEI,2000122040.0
1134,13:01.1,44.79,147.196,140.4,6.2,Mw,528.0,,,0.81,NEI,2000122240.0
1135,13:24.3,-7.872999999999999,135.816,61.7,6.0,Mw,129.0,,,0.89,NEI,2000122340.0
1136,02:42.6,56.7744,-153.281,36.38,6.93,ML,104.0,,,1.66,AK,
1137,25:09.8,-4.022,101.77600000000001,28.0,6.9,Mw,117.0,,,1.22,NEI,2001011640.0
1138,04:34.6,-58.161,-9.472000000000001,33.0,6.0,Mw,37.0,,,1.34,NEI,2001011940.0
1139,16:40.5,23.419,70.232,16.0,7.7,Mw,472.0,,,1.25,NEI,2001012640.0
1140,56:50.9,-0.578,133.13,33.0,6.5,Mw,174.0,,,0.89,NEI,2001091140.0
1141,16:59.2,-19.691,177.39,10.0,6.2,Mw,192.0,,,1.07,NEI,2001021440.0
1142,59:09.5,-7.1610000000000005,117.488,521.0,6.1,Mw,371.0,,,0.93,NEI,2001021640.0
1143,11:30.0,53.92,-133.61,20.0,6.2,Mw,380.0,,,0.0,PGC,2001021740.0
1144,58:22.4,46.815,144.525,392.0,6.1,Mw,453.0,,,0.82,NEI,2001022640.0
1145,54:32.8,47.148999999999994,-122.7267,51.9,6.8,Mc,66.0,31.0,8.0,0.2,UW,
1146,17:36.1,-54.588,157.27100000000002,10.0,6.4,Mw,134.0,,,0.99,NEI,2001030640.0
1147,45:43.0,-7.04,-12.618,10.0,6.0,Mw,181.0,,,1.2,NEI,2011081020.0
1148,27:53.6,34.083,132.526,50.0,6.8,Mw,596.0,,,0.85,NEI,2001032440.0
1149,44:11.2,-5.176,132.369,33.0,6.4,Mw,176.0,,,0.99,NEI,2001040440.0
1150,00:57.2,-32.668,-73.109,11.0,6.7,Mw,314.0,,,1.14,NEI,2001040940.0
1151,27:26.7,30.092,141.768,10.0,6.0,Mw,358.0,,,1.17,NEI,2001041440.0
1152,49:53.4,-18.064,-176.937,351.8,6.9,Mw,525.0,,,1.08,NEI,2001042840.0
1153,33:23.8,-56.18600000000001,-144.471,10.0,6.2,Mw,101.0,,,1.27,NEI,2001050740.0
1154,53:58.9,-7.961,110.446,12.5,6.3,Mw,213.0,,,1.32,NEI,2006052640.0
1155,15:03.8,-20.57,-177.66099999999997,378.0,6.5,Mw,376.0,,,0.99,NEI,2003010440.0
1156,37:05.1,-6.609,132.346,33.0,6.0,Mw,254.0,,,0.96,NEI,2001052840.0
1157,17:45.3,18.833,146.983,33.0,6.0,Mw,190.0,,,0.92,NEI,2001061540.0
1158,33:14.1,-16.265,-73.641,33.0,8.4,Mw,518.0,,,1.05,NEI,2001062340.0
1159,18:31.4,-17.745,-71.649,24.0,6.7,Mw,422.0,,,1.06,NEI,2001062640.0
1160,09:03.8,-17.003,-65.711,33.0,6.2,Mw,230.0,,,1.0,NEI,2001070440.0
1161,21:36.9,39.059,24.244,10.0,6.5,Mw,483.0,,,1.04,NEI,2001072640.0
1162,52:59.5,-55.537,-123.42200000000001,10.0,6.7,Mw,294.0,,,1.08,NEI,2001080640.0
1163,52:06.2,-36.813,-179.575,33.0,7.1,Mw,478.0,,,1.18,NEI,2001082140.0
1164,25:54.1,0.889,82.501,10.0,6.1,Mw,281.0,,,0.96,NEI,2001090240.0
1165,29:09.9,19.354,-64.932,33.0,6.0,Mw,215.0,,,0.87,NEI,2001101740.0
1166,28:44.5,-4.102,123.90700000000001,33.0,7.5,Mw,234.0,,,1.14,NEI,2001101940.0
1167,29:21.5,-37.137,178.982,18.0,6.7,Mw,320.0,,,1.26,NEI,2001102140.0
1168,47:36.5,22.371,-106.973,33.0,6.1,Mw,263.0,,,1.23,NEI,2001111340.0
1169,26:10.0,35.946,90.541,10.0,7.8,Mw,368.0,,,1.07,NEI,2001111440.0
1170,02:35.0,-42.813,124.68799999999999,10.0,7.1,Mw,255.0,,,0.97,NEI,2001121240.0
1171,50:33.5,-17.983,178.74400000000003,665.8,6.2,Mw,215.0,,,1.08,NEI,2002010240.0
1172,53:52.6,35.79,26.616999999999997,88.0,6.2,Mw,390.0,,,0.95,NEI,2002012240.0
1173,46:37.8,-36.231,-100.301,10.0,6.0,Mw,124.0,,,1.2,NEI,2002021540.0
1174,25:25.5,-45.833,35.139,16.0,6.0,Mw,128.0,,,0.99,NEI,2009060440.0
1175,59:57.9,-16.382,173.25900000000001,33.0,6.0,Mw,368.0,,,0.96,NEI,2002042040.0
1176,36:32.0,53.815,-161.116,33.0,6.4,Mw,307.0,,,1.29,NEI,2002052540.0
1177,04:22.5,-28.936999999999998,-66.797,22.2,6.0,Mw,354.0,,,0.98,NEI,2002052840.0
1178,53:48.5,-0.879,148.33,10.0,6.3,Mw,169.0,,,1.22,NEI,2002060640.0
1179,48:36.2,10.985,140.69,33.0,6.1,Mw,253.0,,,1.17,NEI,2002061040.0
1180,05:44.8,-4.495,146.768,33.0,6.0,Mw,331.0,,,0.76,NEI,2002062140.0
1181,58:21.3,35.626,49.047,10.0,6.5,Mw,555.0,,,1.11,NEI,2002062240.0
1182,50:35.1,-6.962999999999999,104.181,11.0,6.5,Mw,428.0,,,1.15,NEI,2002062740.0
1183,00:18.5,-5.032,147.336,31.2,6.2,Mw,207.0,,,1.23,NEI,2002070340.0
1184,43:55.1,-56.623000000000005,-140.69,10.0,6.1,Mw,23.0,,,1.44,NEI,2002071940.0
1185,31:05.3,-16.309,-176.172,364.1,6.1,Mw,346.0,,,0.78,NEI,2002080940.0
1186,12:39.9,7.831,136.88,10.0,6.3,Mw,294.0,,,1.02,NEI,2002081440.0
1187,57:52.1,14.100999999999999,146.19899999999998,30.0,6.5,Mw,260.0,,,0.97,NEI,2002081440.0
1188,30:26.2,-1.196,121.333,10.0,6.2,Mw,169.0,,,1.02,NEI,2002081540.0
1189,23:06.2,-23.899,178.375,677.4,6.1,Mb,227.0,,,1.14,NEI,2002081940.0
1190,59:32.0,30.986,141.966,9.0,6.3,Mw,324.0,,,0.92,NEI,2002082040.0
1191,21:28.6,38.381,13.700999999999999,5.0,6.0,Mw,528.0,,,0.0,ROM,2002090640.0
1192,28:29.5,13.036,93.068,21.0,6.5,Mw,646.0,,,0.9,NEI,2002091340.0
1193,39:32.7,44.833,129.923,586.3,6.4,Mw,675.0,,,0.76,NEI,2002091540.0
1194,08:29.6,23.324,-108.53,10.0,6.5,Mw,265.0,,,1.37,NEI,2002100340.0
1195,05:10.7,-7.526,115.663,315.8,6.0,Mw,359.0,,,0.89,NEI,2002100340.0
1196,53:05.5,-8.224,118.46700000000001,18.0,6.5,Mw,272.0,,,1.21,NEI,2007112540.0
1197,23:58.8,-42.038999999999994,88.37899999999999,10.0,6.0,Mw,53.0,,,1.03,NEI,2002100840.0
1198,43:12.8,15.095999999999998,118.50399999999999,33.0,6.1,Mw,251.0,,,1.14,NEI,2002101240.0
1199,22:12.7,52.137,157.293,116.0,6.4,Mw,652.0,,,0.84,NEI,2007053040.0
1200,27:19.4,63.5144,-147.9116,4.2,6.36,ML,114.0,,,0.87,AK,
1201,08:38.0,-1.8840000000000001,29.004,11.0,6.2,Mw,345.0,,,1.05,NEI,2002102440.0
1202,58:31.8,-56.051,-36.404,10.0,6.6,Mw,202.0,,,1.48,NEI,2002111540.0
1203,53:53.5,47.824,146.209,459.1,7.3,Mw,326.0,,,1.02,NEI,2002111740.0
1204,32:30.8,35.414,74.515,33.0,6.3,Mw,400.0,,,1.0,NEI,2002112040.0
1205,27:54.6,-24.139,179.24,530.6,6.1,Mw,440.0,,,0.86,NEI,2002121040.0
1206,46:11.4,16.957,-85.57799999999999,33.0,6.0,Mw,288.0,,,0.91,NEI,2002122340.0
1207,53:15.7,44.284,-129.024,10.0,6.3,Mw,267.0,,,1.16,NEI,2003011640.0
1208,42:56.3,-36.958,-20.879,10.0,6.2,Mw,298.0,,,0.95,NEI,2003030240.0
1209,53:25.0,-8.294,120.743,33.0,6.5,Mw,247.0,,,1.34,NEI,2003032540.0
1210,13:34.1,-3.1689999999999996,127.542,33.0,6.2,Mw,209.0,,,1.09,NEI,2003033041.0
1211,48:38.6,37.529,96.476,14.0,6.4,Mw,549.0,,,0.86,NEI,2003041740.0
1212,50:08.5,0.215,127.354,123.6,6.4,Mw,244.0,,,0.87,NEI,2003050540.0
1213,26:16.0,-48.208999999999996,32.272,10.0,6.3,Mw,250.0,,,1.08,NEI,2003050940.0
1214,03:35.9,18.266,-58.633,41.5,6.7,Mw,722.0,,,0.72,NEI,2003051440.0
1215,33:05.6,17.612000000000002,-105.49700000000001,12.0,6.4,Mw,384.0,,,0.96,NEI,2008092440.0
1216,44:20.1,36.964,3.634,12.0,6.8,Mw,534.0,,,1.13,NEI,2003052140.0
1217,15:18.9,-17.646,66.116,10.0,6.2,Mw,358.0,,,1.27,NEI,2003052840.0
1218,19:57.7,55.681999999999995,160.003,188.6,6.9,Mw,798.0,,,0.81,NEI,2004061040.0
1219,19:38.9,-7.606,-71.722,558.1,7.1,Mw,672.0,,,0.89,NEI,2003062040.0
1220,52:25.9,4.529,122.51100000000001,635.4,6.0,Mw,365.0,,,1.02,NEI,2003070140.0
1221,49:47.0,54.8,-134.25,20.0,6.8,Mw,772.0,,,0.0,PGC,2004062840.0
1222,27:50.5,-2.5980000000000003,68.382,10.0,7.6,Me,522.0,,,0.98,NEI,2003071540.0
1223,16:31.9,25.975,101.29,10.0,6.0,Mw,316.0,,,1.15,NEI,2003072140.0
1224,37:45.8,-1.528,149.694,24.0,6.4,Mw,604.0,,,0.71,NEI,2003072540.0
1225,13:30.0,38.415,140.996,6.0,6.1,Mw,554.0,,,0.79,NEI,2003072540.0
1226,41:27.0,-20.134,-65.185,345.3,6.0,Mw,504.0,,,1.01,NEI,2003072740.0
1227,37:20.1,-60.532,-43.411,10.0,7.6,Mw,315.0,,,1.09,NEI,2003080440.0
1228,22:30.4,12.124,93.53,100.2,6.0,Mw,533.0,,,0.94,NEI,2003081140.0
1229,14:54.8,39.16,20.605,10.0,6.3,Mw,572.0,,,1.08,NEI,2003081440.0
1230,08:00.3,43.393,132.267,481.1,6.2,Mw,776.0,,,0.69,NEI,2003083140.0
1231,16:13.4,19.917,95.67200000000001,10.0,6.6,Mw,518.0,,,0.92,NEI,2003092140.0
1232,45:36.2,19.777,-70.673,10.0,6.4,Mw,494.0,,,1.06,NEI,2003092240.0
1233,52:47.0,50.091,87.765,10.0,6.4,Mw,656.0,,,0.93,NEI,2003092741.0
1234,01:33.1,-60.318000000000005,-33.400999999999996,10.0,6.0,Mw,120.0,,,1.05,NEI,2003093040.0
1235,55:28.8,-16.526,-170.192,10.0,6.2,Mw,450.0,,,0.89,NEI,2003100740.0
1236,29:24.7,13.827,120.071,16.0,6.0,Mw,260.0,,,0.88,NEI,2010032540.0
1237,49:02.2,-54.213,143.82399999999998,10.0,6.0,Mw,63.0,,,1.09,NEI,2003111340.0
1238,28:33.3,-16.737000000000002,172.331,10.0,6.1,Mw,231.0,,,0.87,NEI,2003111440.0
1239,38:32.0,42.905,80.515,10.0,6.0,Mw,502.0,,,1.05,NEI,2003120140.0
1240,40:45.8,-0.769,-20.601,10.0,6.6,Mw,324.0,,,1.05,NEI,2003122140.0
1241,15:56.2,35.7005,-121.1005,8.7,6.5,Mw,58.0,71.0,5.0,0.07,NC,213237.0
1242,56:52.4,28.995,58.31100000000001,10.0,6.6,Mw,552.0,,,1.11,NEI,2003122640.0
1243,32:47.8,-36.696,53.352,5.3,6.2,Mw,410.0,,,0.88,NEI,2004011140.0
1244,07:55.7,7.641,-37.704,10.0,6.2,Mw,549.0,,,1.08,NEI,2004011640.0
1245,46:27.0,-1.5590000000000002,100.488,42.0,6.0,Mw,611.0,,,0.83,NEI,2004022240.0
1246,27:46.2,35.141999999999996,-3.997,0.0,6.4,Mw,786.0,,,0.0,MDD,2004022440.0
1247,32:21.8,-18.171,66.419,10.0,6.3,Mw,30.0,,,1.16,NEI,2004022641.0
1248,39:11.3,10.48,-43.919,10.0,6.0,Mw,276.0,,,1.2,NEI,2004030840.0
1249,21:07.9,-21.118000000000002,-65.586,289.8,6.1,Mw,439.0,,,0.94,NEI,2004031740.0
1250,21:00.8,34.589,23.326,24.5,6.1,Mw,656.0,,,1.01,NEI,2004031740.0
1251,47:29.2,33.954,89.179,8.0,6.0,Mw,455.0,,,0.77,NEI,2004032740.0
1252,54:09.2,55.226000000000006,162.659,51.3,6.2,Mw,680.0,,,0.85,NEI,2004041440.0
1253,38:44.5,36.29,51.61,17.0,6.3,Mw,732.0,,,0.92,NEI,2004052840.0
1254,16:31.5,-38.854,-73.155,37.8,6.1,Mw,215.0,,,0.93,NEI,2004061540.0
1255,01:30.9,10.738,-87.04299999999999,9.0,6.3,Mw,562.0,,,1.25,NEI,2004062940.0
1256,37:25.4,0.797,124.726,90.8,6.3,Mw,387.0,,,0.89,NEI,2004063041.0
1257,30:49.2,47.198,151.303,128.5,6.4,Mw,756.0,,,0.76,NEI,2004070840.0
